RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30
22243,2949,Mountain Home,city,ID,ID,"Mountain Home, ID",Elmore County,137953.20283633034,140156.39428470988,141908.36388823338,144070.0423429807,145477.4612487538,147181.99128082386,148932.83646141275,151077.148271377,152769.57891871923,154478.42715038112,155711.436734398,156815.16735089113,158737.0487253262,161734.61547686637,165114.1122113793,168369.28326666946,171677.76391638358,175485.7696277694,178673.74593973233,181108.62575433392,182669.45480062524,184514.33128580695,186670.45630412665,189507.8387838905,193455.52949284177,199240.3569432085,206482.1758542312,213148.6569697561,219726.33971166777,227144.97212427136,236655.9872713991,246840.133243927,255677.1144160816,262501.79395354865,266309.23945164395,268599.7471520864,269519.1156413067,271419.5304588742,272398.40579931164,273578.9103498493,274395.2228907412,276574.89321651607,279164.9042528868,281860.0998637844,284840.67927755974,286236.4138837175,285469.4358684803,281529.1181845475,277090.7431712773,272343.8650784147,267718.77644091245,263334.20686050336,260392.88596283345,259421.9679073053,260670.6292307795,261661.2876330281,263230.1568392813,263884.3548876299,265442.4436771026,266844.09407738474
33072,2950,New Hope,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129569.20408163263
45305,2950,Forest Lake,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Washington County,244030.86001959187,244376.7880045322,245197.930371337,247892.05313063337,252827.05203306567,259012.49347458535,264059.59298255626,267016.7679440511,269004.9445010464,270675.4928473419,272309.5594856848,273258.29199793335,274083.4892748363,275459.5365101953,277525.130933569,279687.64040142106,281900.8644219972,284144.0777898434,285607.37865729205,284554.8677952592,279538.044306902,273029.2828383554,267289.2994366112,265312.3247778674,266046.2600474367,268886.4343754891,272826.0916275815,276261.67907015054,279783.79756021954,283003.6292562508,287372.5478097711,293078.6842676894,299799.1939713505,305425.39328127383,307978.02437710436,307485.51731028594,306921.2239707078,307627.9137379163,309978.2307822856,314328.1221686043,319423.90576811496,324645.0069934236,329115.5589861093,332380.571855506,335470.80229848385,336497.3154036354,336102.8732905471,333934.8961830218,332633.83079780947,332468.25538944715,332200.5797223431,330735.8108774658,329001.3338887996,328366.64562021353,329587.9484830321,331868.39848968334,334347.8058205522,335880.36666347535,335971.8099676804,335558.1354693405
51502,2955,Columbia Heights,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Anoka County,119934.3418360013,120322.77000586224,121246.19517179264,122594.588289687,124034.8803220678,125234.2600177169,126553.09120574407,128031.91547809156,129607.25813500427,130717.09344213456,131618.19678611448,132161.40769141875,132465.69602851346,132847.60865427947,133600.93379743432,134915.7075433097,136302.70097671336,137410.69338336587,138176.70936074437,138364.10270809903,138196.4399198581,137716.06799036855,137632.48463858923,138649.7636326818,140460.60031939633,142778.00771120357,144773.35299373625,146433.52040421267,147904.7654466017,149562.27194728306,151129.43451321122,152710.93995564294,153950.9219564162,155099.90438063952,155359.32597425775,155051.05995403862,154316.88893418398,154247.7969059235,154438.76720121855,155968.49133619064,158082.06809306913,160653.78904408062,162360.32306231308,163082.87186016247,163370.09019815075,163044.59146846525,162293.1743561946,161122.6386859313,160456.86604949433,160457.2650982397,160901.81541374465,161152.94629108076,161388.7361390709,161426.4648970107,161564.5414141145,161535.54725908974,161936.656878577,162685.87367969903,163762.05098361566,164665.5867195791
7018,2959,Sevierville,city,TN,TN,"Sevierville, TN",Sevier County,157001.34663266063,158325.60060428956,159611.53243674137,160742.10086483197,162022.1806221159,163489.34547751283,165223.94231049213,166663.1302339146,167968.07794231188,169368.43093962452,171541.4821117012,173926.59440950686,176668.75040796658,179412.86407806806,182267.09406325407,185774.543555806,189132.79840777512,192406.3040751305,195277.0552083545,197146.27638356164,198399.26289877048,199010.00415301052,200605.08833117737,203713.99198703107,208225.1011558883,214126.35020432985,220450.84144670577,226977.44497948137,234410.4541153737,242789.16375927636,252542.34488806492,263747.5212036331,275964.82383457694,289502.29133011505,302725.99022726226,315557.5064044155,327004.31035467034,337902.185613746,349131.7615560168,358748.4250400848,370253.6640101468,382325.2719882282,397408.81637182174,410338.75333737227,420921.38310527336,426959.7022807182,427487.29991601594,423725.2665636482,417915.75341089413,412841.77644047415,407267.4230300251,401497.263028835,397383.9276625118,396466.4742402429,398209.327968722,400767.9639522605,403647.30799470126,405115.9285423581,403817.35517079505,400894.80552232155
395594,2960,Brunswick,city,ME,ME,"Portland-South Portland, ME",Cumberland County,195042.2943128506,194546.01069723317,193967.71002961308,193997.93656758737,193974.39858909277,194167.51797569176,194544.58289677044,195045.70794606287,195702.3396076197,196548.55510651428,197603.1657051046,198498.8293371878,199283.06301467444,200288.17716235237,201423.41844334357,203059.93161436333,204763.49754329628,206843.20771766928,208620.65431736896,210360.8441931504,211743.8070594048,213363.00942898533,215272.53081852043,218037.59429574697,221345.6174569147,225740.65255280663,230150.6334679108,234178.85351848727,237236.81165503772,240657.07021838924,245953.86445643345,253128.98197095236,261537.8025694198,267734.6823664597,270606.8869604515,270091.27802716073,269143.9163306703,268784.66451907414,269243.5359790335,271329.7601399845,275169.4519073894,280662.64287128695,287236.6138714776,294784.7787290106,300930.3930881757,303541.6592066008,301892.92910394113,299306.8045421821,297324.9053244098,296534.57201817416,296458.6551785431,296169.6328203135,295858.0698888913,297217.62604542146,301198.24943561194,306750.7106819762,312179.2565563095,316495.1242567938,321165.2912525744,325377.3937973461
11043,2967,Darien,city,CT,CT,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,426011.1852770248,424451.04657261894,423683.1085807995,422907.711707484,421984.863560097,421258.6860125158,421266.9405079126,421751.4543292091,421533.2876574772,423170.6127878181,425962.1655573243,429244.6257905142,432131.74208924273,434852.12699250254,437159.5362061295,442685.1552414191,451313.60801617504,463393.2849266825,472451.5760032462,478758.1111357293,481809.3631851435,478740.1001678232,471326.4679920782,463187.9672478105,459600.57219132414,460524.433791891,463961.1383584697,467048.4790801735,468088.007730389,467621.2708989465,468324.75309900386,471118.6398490951,475020.11949818535,479840.1836696877,484993.8607503805,490288.68871955434,496926.8781665515,505348.7017298097,514975.12771647185,522369.08580941166,526977.6177686853,529984.5023772577,532500.2440318464,537425.0562667806,543065.7743965668,549268.6659806297,551534.7154271454,550898.495674936,550483.5207695174,551758.9108848316,555133.593513145,556398.3432408582,556370.4681491612,554654.2322638329,554659.5056895572,555729.0899815045,559857.433612336,565112.9747778244,571262.5533649274,576081.2435061589
17216,2967,Buckhannon,city,WV,WV,,Upshur County,,,,,50141.855626082026,50091.85748232957,50004.73551903784,50019.24449037201,50163.10988678292,50538.60291341104,50719.52428397662,50671.354953198075,50478.42563941955,50246.96021102808,50283.15841964652,50256.63941509364,50568.725297346944,50938.53098323069,51268.63464676208,51383.94777197653,51202.17818787665,51309.14072490847,51791.523332437675,52844.43837645636,53685.77307251343,54313.523256394976,54537.14651088315,54951.696720294305,55670.64037765483,56770.97329128712,57761.71518844613,58475.19228516278,59182.41419089314,59309.47401484771,59235.25957271053,58241.21794306729,57811.328014284314,57475.97816963164,57664.61532960641,58285.6458579894,58834.619413151544,59270.42228409545,59372.250992176625,59528.969876505354,59834.45031643861,60198.86760376368,60772.506868112134,61165.06706592946,61520.60908959041,61472.10921179399,61618.57932839229,61253.132045061466,60946.85533861167,60928.21532626738,61474.09938168656,62236.53816155377,62176.56288972794,61751.94763532337,61128.611768319846,61283.7839200536
32359,2977,Labelle,city,FL,FL,"Clewiston, FL",Hendry County,76178.69305801857,76845.14624955125,77291.06992696923,77987.94093253413,78939.92532862304,80406.5434398271,81879.6319806969,83391.56814491717,84572.12541732729,85498.12632086547,86071.76502778498,86479.1775545944,87168.42874605139,88149.11101677547,89157.44002431123,90755.709388323,91873.25921457449,92603.15174798363,92322.3468303666,91972.46491798417,91568.54225409454,91624.66666038203,92543.14565175943,94610.78510293528,97030.9285570272,99484.98409322277,101761.21482722068,103679.7012215754,105369.46592253768,106572.99405832554,107759.37699099151,109051.32042062275,111141.88231453412,113383.0545132354,115800.94325844834,117633.05130643908,119622.78641141493,122031.89155316653,124622.9128745469,127128.75915447704,129398.0197939683,132596.0154954765,136372.18693282767,140686.11022064448,144815.91059120503,148703.8666037526,151376.97393585404,152658.68092933772,153053.93198343163,153115.0839183231,152968.10068686443,151441.5279837951,150000.489220836,150270.86237494703,153115.14276276642,156438.37770571178,158845.2074462546,160565.67416731696,162321.88226497945,164064.11301023056
398547,2979,Westerly,city,RI,RI,"Providence-Warwick, RI-MA",Washington County,206401.69261002576,207508.18375501793,208686.8092983778,209450.2080892442,210185.3511800772,210673.77446302815,211033.25585862587,211033.7205940443,211645.58577405443,212843.57811414567,214543.30772933376,215559.17675053352,215806.47490295873,216357.9461569263,217263.51610655765,219032.65483054516,220694.78474418985,223594.24529658016,226451.19251193223,228266.49074566248,228164.4584910964,227703.37935223107,227985.43840513707,229148.2958114744,230908.6579779633,232508.59405403925,234696.21927794753,236227.29729559948,237846.72983647583,239928.19511948052,243088.0490714448,247802.66475473196,252864.71791186425,257234.81601340792,260189.46601330471,262110.00891258844,263033.2744430287,263747.6168896656,264663.64452373184,266358.5030271639,269040.00087868265,271972.77968073514,275561.24559371127,279469.6103994711,283625.78842630796,286241.6056164703,286607.354410642,285818.3372011828,285451.96973442304,285959.45426045655,286267.9793647802,286178.2768652037,286390.73652339587,287435.4733770162,289906.9095103901,292852.12254366034,296083.2703053372,299513.35254662274,302905.9290147766,305904.5597154188
13091,2980,Ojai,city,CA,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,586327.0208293343,586351.5301747228,587438.4405738108,589364.6277698632,592350.9969951842,595269.3678685661,595909.2937612602,595211.407740751,593635.7637588092,593522.1855472777,593317.8502716906,593117.543393625,592200.3827232011,592559.6541397095,593308.9028754873,596156.6226918577,600326.3997398468,606905.3264227877,611807.0653296581,612805.4372096695,610745.5891484943,610501.2988142305,615485.4954827671,624211.3486742256,634240.8532126701,644143.4852014455,655667.1635358833,667857.1782805099,680101.6677277338,690290.5592165418,703386.7336594475,722662.4436138592,745106.7845094651,765448.6246587789,780152.555745562,790324.7269312652,798555.7688420359,806522.1441999879,814761.8799467745,826162.712525396,838685.2647347084,856396.071993478,872101.6053835372,888161.6653361443,897669.3403037256,897334.794334108,885294.4611929873,869163.9777227138,860826.6160772165,857268.0403801557,855046.6716106118,846623.9920703061,837563.7592854864,827622.2389059559,821115.5053517564,816214.4413251769,816304.274753725,817686.8885402353,821733.1725430693,825653.564634949
41598,2983,Weaverville,city,NC,NC,"Asheville, NC",Buncombe County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245748.8459810406,246945.8447826997,248704.0405901596,252616.10438793857,257750.90757313673,261864.88162309388,264309.06748758914,264687.0526281443,264542.4641974969,264853.1945358122,265722.06848383136,269087.8201227289,274047.6540991517,280825.1530034014,287901.52554579376,294566.35201021,299768.33719830983,302212.6191133335,303059.7295911871,302502.3629885358,302496.6314053438,302101.2336085741,301888.9268756685,300223.63430718804,299002.08162660204,299287.63778764376,302278.55189702386,305996.7177744476,309659.2798577932,311917.85312411946,313633.334359139,315498.8640871486
53418,2987,Morris Plains,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,180974.78643614985,181754.6541970079,182049.6687455542,182020.47551506665,181107.3851238113,180461.2067911504,180749.25558119908,182106.80959417764,183904.224666972,185189.11465980965,186148.6721721456,186212.68631301497,186341.139298614,187051.08326000755,188388.04442491033,189442.3435863784,189624.57884825688,189721.84516349097,190336.2470325279,191178.4704972683,192211.48938602503,192520.5757752262,192763.65346503104,192745.111043466,193587.83713298425,194637.679105769,196516.9640842185,197605.0297667722,198464.9579102048,198253.14064783684,197997.98730430935,198254.8763635161,198956.9779272516,201690.44206537373,207916.46593316307,,223469.37499464687,227551.0420298128,229974.55508788343,229047.1930685497,224853.5837203352,219053.69541764617,215963.36184759435,215600.2437261415,216032.18657128807,216510.4033012268,216747.3910298841,217785.93752026663,219224.0319072932,220150.4131254295,220603.02768448088,220911.30114048143,221677.21857929576,222925.69216541923,225293.82263063363,228344.66718129037,231506.97685376045,234166.84007452655,236975.3384689635,239615.3383728241
26551,2988,Pleasantville,city,NJ,NJ,"Atlantic City-Hammonton, NJ",Atlantic County,,,,,33918.573108349774,33932.09512823809,34042.16646821729,34339.66100479974,34783.516893135275,35090.334490281435,35450.10882257946,35794.478202853956,36470.5788951314,37069.2961931576,37680.40210581998,38060.44493671803,38601.29742329101,39373.0836387024,40819.28178558161,41987.18119404598,43250.127747716586,43973.14224169826,44822.82659053017,45433.446558549505,46103.496223687274,46925.643515415526,47809.60876166986,48594.17486054137,49269.44397079438,50055.317581668256,50878.875824864306,52351.72873164253,54090.91700048504,56317.809590974,58213.36531614248,59691.52666192333,60684.56317262867,61684.38304510346,62845.20275199911,64106.043888117834,65214.71576037016,66190.26212949399,67172.09092506982,68273.91814663836,69734.10328435768,71305.94375097856,72576.12977794946,73474.9077067949,74301.55531752645,75270.05740376223,76474.66630669463,77793.84686206536,79492.69062844444,81258.83983400317,83295.17393828231,85122.61633636968,86820.97428066382,88385.81134415946,90177.51861065051,91895.11033983104
18919,2990,Lake Placid,city,FL,FL,"Sebring-Avon Park, FL",Highlands County,61397.06064539903,62067.902812015054,63002.825873492904,64095.41627331178,65083.15388988855,65845.43364115294,66163.30967683227,66277.44890443991,66135.41089289462,66204.21497649506,66501.2509329073,67178.26588079293,67847.07077018986,68628.55269342761,69282.90239358666,69849.37531252728,70370.81322277035,70924.61482352631,71837.70143939015,72515.10888398722,72906.84337188257,73160.28242551319,73891.17034160985,75175.7822954554,76486.0894167385,77824.9765571709,79028.73724409944,79977.67681087893,80670.376511964,81637.12922451226,83250.74295497766,85255.61117940991,87776.12622722286,90334.4641523839,93055.47969534669,95284.16323205484,97302.63414275373,99353.29912033243,101170.86937714346,103301.49075279366,105358.74598475998,107626.9686493248,109920.8279944064,111768.1807678698,113499.76833462968,114575.39431678616,115363.47629476537,115568.2041105446,115963.52781420584,116551.531455941,116796.19510009023,115522.63242751094,113456.7788544718,111921.99073659844,111594.3095030485,112392.23643698703,113522.69678648296,114526.56473210616,115018.44420765304,114991.7420154018
17035,2992,Birmingham,city,MI,MI,"Detroit-Warren-Dearborn, MI",Oakland County,216552.40648500933,217297.2930772289,217630.55496042696,217648.5005074963,217294.5182667591,217675.34333090836,218453.07552248053,219320.92269788208,218727.07158936776,217152.00662826843,215599.22504633816,214828.13626788536,214539.1172225437,214490.27826970725,214496.77630624743,215910.1907698115,217041.09886239856,218084.32959982395,217492.1402108067,216438.76582760457,215158.59007359028,214111.82484758503,213571.1960376328,213686.88941614967,214430.56476,215347.7975745036,215948.22368258145,216178.30928740653,216668.6319354455,217987.93527668496,219916.61179418175,222356.0608101942,224868.63224193873,227476.7103984351,229233.94505235503,230698.14763088463,232536.15754577215,234833.59344661745,236473.1292151121,236219.78295814883,234844.95924116697,233621.56084981127,233853.47509664283,235317.30463715387,237150.33357516033,237940.1524088909,237668.7108520974,236681.23798725792,236308.13784599712,236477.90332421655,237566.79541817383,237656.66447362685,237295.59629303732,236223.58577397335,236075.74272616592,235819.3617730318,235866.6851358627,234890.94338966612,234124.37032439825,233036.58375265557
